12.7279220614,0,0,1
175.0320684903,0,2,1
556.603287371,0,2,1
19.9223492591,0,2,1
423.8398046432,7.5555555556,2,1
333,0,2,1
383.9589821843,0,1,1
960.9581156325,1.6,2,1
600.516527666,0,1,1
698.5858622221,0,0,1
37.4422632452,0,2,1
513.9812596721,0,1,1
932.4,0,2,1
133.6431816443,0,1,1
460.8,0,3,1
331.8285006538,14.8571428571,2,1
388.9587911032,0,1,1
165,0,2,1
249.545186289,0,5,1
406.8725939312,0,1,1
131.5218613007,2.3333333333,1,1
27,0,0,1
492.1463197058,0,2,1
376.7464930162,0,2,1
394.5655839021,-1,2,1
250.4523906853,0,2,1
417.9001076813,0,2,1
472.3071034825,0,1,1
544.8510049978,0,4,1
882,1,3,1
81,0,1,1
462.7579725693,0,2,1
251.5884244041,0,0,1
461.0600828526,0,2,1
479.4183976445,0,0,1
106.066017178,0,2,1
776.9716211034,43.8,0,1
132.2959967997,0,3,1
417.9001076813,0,1,1
273.2207898385,0,1,1
360.0692241137,0,3,1
241.49534157,-1,1,1
442.741459545,0.5,1,1
267.5286900502,0,1,1
6,0,2,1
384.7798571411,0,3,1
126,0,2,1
219.6,0,1,1
232.1420321203,0,2,1
308.25,0,2,1
406.8725939312,0,1,1
484.2,0,5,1
210.0107140124,0,2,1
9,0,1,1
822.5084194098,0,2,1
537.9034299946,2.8,2,1
168.7970624029,0,2,1
264.1043827732,0,3,1
275.4,0,2,1
439.1133111168,4,1,1
148.9221273015,0,1,1
216,0,2,1
330.0634554376,0,2,1
102.6,0,1,1
351.9150967124,3.4285714286,2,1
175.4820945773,0,2,1
463.0461798848,0,3,1
191.392421019,0.1428571429,1,1
243,0,1,1
128.0722452368,0,2,1
797.4,0,1,1
19.091883092,0,1,1
499.2301766027,0,1,1
14.9769052981,26,2,1
40.249223595,0,2,1
48.7903679019,0,2,1
520.1552087372,23.4285714286,2,1
20.1246117975,0,2,1
257.7623734692,0,3,1
362.7457787487,0,1,1
710.6423150925,0,2,1
644.0069278175,0,2,1
355.1090255119,11.2857142857,3,1
72,0,1,1
342.1184005575,17,1,1
474.6372843805,0.7142857143,0,1
733.9768388716,0,2,1
586.5954575082,0,2,1
618,0,0,1
9.9846035321,0,2,1
6.3639610307,60.6666666667,2,1
21.2132034356,0,1,1
112.4299782087,0,0,1
61.2,0,2,1
179.722863577,0,1,1
133.6431816443,0,3,1
825.1936136447,0,2,1
465,24.2,1,1
171.8269478283,0,2,1
492.447615332,0,2,1
705.6,0,1,1
235.4665581351,0,1,1
44.2741459545,0,2,1
243,0,2,1
297,0,2,1
857.0134187981,0,3,1
101.8233764909,0,2,1
451.8033098255,10.4,2,1
506.596881159,0,2,1
823.0722933011,0,1,1
304.5273386742,-1,2,1
9,0,1,1
381.2497667086,0,2,1
9,0,1,1
117.7332790676,0,2,1
612,0,1,1
697.9143930311,0,2,1
547.9379795303,7.2857142857,2,1
621,37.5,2,1
26.4756782437,1.2857142857,2,1
381.6,21.2857142857,2,1
389.3411883883,0,2,1
72.3883756074,0,2,1
954,0,2,1
504,0,2,1
351,0,1,1
37.4422632452,27.2,2,1
178.190908859,0,0,1
92.3575826715,0,2,1
559.8,3.7142857143,3,1
566.6262504441,0,3,1
395.6009352871,0,2,1
201,0,2,1
41.4735918812,-1,1,1
532.4514062335,0,2,1
396.6762274346,0,3,1
575.4047404954,0,3,1
688.5,0,2,1
326.9957656748,0,3,1
390.0749927898,0,2,1
285.3294629705,0,0,1
99.7020561473,0,1,1
80.1859089866,0,1,1
443.355951804,0,2,1
16.9705627485,0,2,1
432.599583911,0,0,1
38.1837661841,0,2,1
250.4523906853,0,2,1
12.7279220614,3.6666666667,1,1
59.3969696197,0,2,1
406.8725939312,0,0,1
173.6090435432,0,3,1
48.7903679019,0,3,1
45,-1,2,1
227.1497303542,0,2,1
118.3696751706,0,2,1
352.9101868748,0,3,1
127.3036950337,0,2,1
625.7895013501,0,2,1
32.4499614792,36.2,0,1
693.6627699838,0,2,1
547.3006486384,4.5,2,1
389.9088354988,0,2,1
244.5681111176,0,2,1
406.1157045932,0,2,1
444.5546395959,4.5714285714,2,1
31.8198051534,0,3,1
739.9729724794,4,2,1
685.8980244905,0,0,1
246.9579626052,0,3,1
270.1102715995,0,0,1
176.4,0,2,1
173.0716614585,0,3,1
22.4653579471,0,3,1
554.9797293596,0,1,1
581.6031557422,0,3,1
296.3495551263,0.8571428571,1,1
162,0,3,1
520.8271306297,0,1,1
237.3186421903,0,2,1
12.0747670785,1.4,2,1
583.4381866548,0.2857142857,2,1
306,0,2,1
409.8390903757,0,3,1
612.7644447142,0,2,1
344.4688218559,0,2,1
18,0,1,1
0,0,5,1
212.132034356,0,2,1
496.7340257197,0,2,1
649.1240251293,1,2,1
918.583524949,0,2,1
213.4537420614,0,1,1
640.5472155073,0,2,1
386.3592506829,0,3,1
273.197246132,1.1428571429,1,1
279.7072075425,0,2,1
663,0,2,1
404.1390849695,0,2,1
226.8926281435,0,2,1
156.0175881267,0,2,1
189.707467109,45.8,4,1
270,0,3,1
9,0,1,1
929.1383104791,37.3333333333,2,1
322.0034639087,8.2,2,1
531,0.4,2,1
702.487996065,0,2,1
95.3124416772,-1,2,1
63,0,2,1
205.2123231216,0,1,1
216,0,2,1
510,0,2,1
405.1721856199,30.4,0,1
933.5043652817,0,2,1
432.7493500862,0,2,1
146.3711037056,21.2,1,1
58.6525161187,0,1,1
228.4361154098,0,2,1
197.2211956155,0,1,1
49.5,0,3,1
358.2180899955,0,0,1
109.5875959061,0,0,1
528.2087655464,0,2,1
443.355951804,19.4,3,1
152.7350647363,0,2,1
556.641646912,0,2,1
554.1119285954,0,1,1
70.2,0,2,1
324,0.4,2,1
297.8333762358,0,2,1
459,0,0,1
426.641770107,0,1,1
383.9589821843,0,2,1
630.0321420372,0,1,1
366.9884194358,0.8,0,1
628.7593498311,3,3,1
194.4793955516,0,2,1
70.0035713375,0,2,1
521.6955345498,0,3,1
159.099025767,0,0,1
251.5884244041,0,1,1
517.6021638286,0,3,1
351.9150967124,13.7142857143,1,1
345.9488623838,0,2,1
197.282791951,0,2,1
332.9878376157,0,1,1
76.4735248305,0,2,1
203.7403191493,0,0,1
672.4585489084,0,3,1
82.8,0,2,1
233.3760913204,0,2,1
691.5504320004,0,1,1
398.8082245892,0,2,1
70.0035713375,0,2,1
27.4576597131,0,3,1
482.4,11.5,2,1
576,0,2,1
767.794669066,0,3,1
685.3083462295,12.4285714286,1,1
725.4915574974,0,3,1
285.3294629705,1.1428571429,1,1
619.0454189874,0,2,1
407.2935059635,0,2,1
287.0573515466,0,2,1
0,-1,2,1
447.5985924911,0,0,1
120.9152595829,0,2,1
296.9848480984,0,0,1
6.3639610307,0,3,1
301.6812887801,0,1,1
78.4888527117,0,2,1
12.7279220614,0,2,1
1120.7717464731,1.6,2,1
193.0401512639,0,2,1
687.3207260718,0,2,1
331.9880674408,0,0,1
114.5512985522,0,2,1
477.2970773009,0,2,1
354.2604973745,0,2,1
339.4765200898,0,2,1
668.9684366476,0,2,1
396.8879903992,0,2,1
9,0,3,1
72.3883756074,0,2,1
512.2889809473,0,1,1
504.8742417672,0,2,1
45,0,2,1
477.9798004677,0,2,1
57.6,0,1,1
210.6,-1,2,1
103.4136468409,0,1,1
467.12361382,28.8333333333,2,1
75.2066119617,0,1,1
702.1570337182,0,1,1
117,0,1,1
399.3841412822,0,5,1
112.4299782087,0,0,1
434.2011231959,0,2,1
249,0,2,1
213.4537420614,0,2,1
295.2,0,2,1
947.8292811228,30.2857142857,2,1
476.0242850948,0,5,1
19.091883092,0,1,1
339.5671985822,18.5714285714,1,1
64.8,1.7142857143,1,1
360.6244584051,0,1,1
234.7291641186,0,2,1
45,0,3,1
270.4683438039,0,2,1
202.1882215241,0,3,1
498.0587314765,0,0,1
391.3836033868,1.5,1,1
19.091883092,0,2,1
93,0,1,1
68.3051974596,0,2,1
412.1111000974,0,1,1
553.6646096691,0,2,1
469.2201289499,0,2,1
275.7716446628,39.8,2,1
154.8563850799,0,3,1
48.3828482006,0,0,1
33,0,1,1
270.3747399444,0,2,1
334.9367367833,0.4285714286,2,1
28.2407234599,0,2,1
248.5014498715,0,2,1
127.2792206136,0,1,1
520.8271306297,0,2,1
68.4236801115,0,2,1
19.9692070641,0,3,1
890.9545442951,0,2,1
116.9880630515,0,2,1
199.2234925906,0,2,1
342.1184005575,0,2,1
882.4692629208,1,0,1
33,0,2,1
454.8162266235,0,3,1
392.4442635585,0.2,2,1
8.049844719,0,2,1
55.1543289326,0,2,1
478.1363822175,0,1,1
328.9019425374,15.4285714286,2,1
596.5800610402,0,2,1
348,0,3,1
383.7189329603,0,1,1
100.6230589875,-1,3,1
569.5468012583,0,2,1
6,0,1,1
281.758939521,0,1,1
568.003313992,3.8571428571,3,1
252,0,0,1
71.1512473538,0,3,1
127.2792206136,0,0,1
0,0,1,1
8.049844719,0,2,1
257.7404217425,0,3,1
229.1025971044,8.2,2,1
444.3148571764,0,2,1
261.8365902619,0,1,1
127.2792206136,0,2,1
583.4381866548,0,3,1
8.049844719,0,2,1
212.132034356,0,2,1
334.2516087187,0,2,1
829.8605184005,2.8571428571,0,1
1084.3450096717,0,1,1
763.8221702021,0,2,1
63,5.6,1,1
67.5,0,1,1
11.3841995766,0,3,1
68.3051974596,0,0,1
354.2604973745,0,1,1
9.9846035321,0,3,1
717,0,2,1
481.5680270802,0,1,1
375,0,0,1
530.3300858899,0,2,1
171,18.6666666667,0,1
9.9846035321,0,0,1
57.2756492761,0,2,1
279.5688988975,0,1,1
57.4114703093,0,1,1
135,0,2,1
1310.9759723199,0.6,1,1
333,0,3,1
81,0,1,1
9,0,2,1
659.0690627027,17.5714285714,2,1
248.1944801965,0,3,1
434.8706704297,0,2,1
152.2652038638,0,1,1
111.1978486234,0,2,1
633.6512326315,0,0,1
545.3989718193,0,2,1
199.2234925906,0.2,3,1
676.0474226318,0,1,1
145.8,0,1,1
58.5,0,3,1
725.4915574974,0,1,1
122.3113932677,0,0,1
120,0,3,1
140.8722825825,0,2,1
304.0669914577,0,3,1
220.6173157302,0,3,1
317.9688664005,0,1,1
312,0,2,1
18,0,0,1
162.2498073959,0,2,1
16.099689438,0,1,1
687.3207260718,11.4285714286,2,1
8.049844719,0,0,1
167.5843071412,50.6,1,1
325.6758131856,17.8571428571,2,1
9,0,2,1
573.2415089526,0,1,1
304.5304077277,0,2,1
346.143322917,0,3,1
412.677234652,0,2,1
480.9824321116,0,0,1
67.3960738414,0,1,1
187.736850405,0,2,1
768.8144719682,0,1,1
760.9392222773,0,2,1
339.4112549695,0,3,1
401.8802921652,0,0,1
144.7767512148,0,2,1
53.480257395,0,1,1
828.8526619937,0,1,1
734.2808726911,0.4,2,1
317.9583768542,0,2,1
188.7975105768,0,1,1
540.2205431989,0,0,1
276.2842206646,0,1,1
534.572726577,3.6,2,1
142.1284630185,0,2,1
551.0249540629,33.7142857143,3,1
603.5035211165,0,2,1
367.1404363455,0,3,1
19.9223492591,0,2,1
25.4558441227,0,2,1
186.6761902332,0,2,1
730.7287195249,10.8571428571,2,1
669.8734735666,0,1,1
551.5151543858,0,2,1
414,0,2,1
234.610064475,0,0,1
244.760290897,0,1,1
196.2,0,2,1
595.7860847851,0,2,1
144.733707732,0,1,1
776.4032457428,0,3,1
436.5,-1,2,1
558.7423903943,0,1,1
183.6749846876,0,2,1
421.8494992293,0,2,1
209.6766741731,0,2,1
428.506709399,0,2,1
12.0747670785,0,0,1
19.091883092,0,1,1
90,0,0,1
27,0,2,1
534,0,2,1
263.9363225343,0,2,1
690,0.4,2,1
120.9152595829,0,2,1
17.4730561811,0,2,1
101.8233764909,0,0,1
529.4161323349,0,2,1
453.7852562871,0,2,1
644.0069278175,0,2,1
683.7648589632,0,2,1
381.3706858163,0,2,1
726,48.4,1,1
59.9076211923,0,3,1
193.196273256,0,2,1
532.5031068675,0,1,1
408.5662981696,0,2,1
285.3294629705,1.1428571429,0,1
580.3512121223,1.2857142857,1,1
216.3746750431,0,3,1
308.8829128426,0,2,1
770.0392847122,4.6666666667,3,1
40.249223595,0,3,1
0,0,2,1
82.8,0,1,1
292.5,0,1,1
401.2930350754,0,1,1
499.2301766027,0,1,1
214.2533546995,0,2,1
36.998648624,0.4,1,1
281.758939521,0,2,1
395.6009352871,0,2,1
20.1246117975,0,1,1
18,0,1,1
882,1,3,1
851.1874511076,0.4,1,1
180,0,3,1
239.2405262738,0,0,1
489.2455730707,0,2,1
350.0178566873,0,2,1
295.2,0,2,1
493.2,2.4285714286,2,1
487.1524796833,0,3,1
25.4558441227,0,1,1
13.5,0,1,1
270,0,2,1
554.145496029,0,2,1
14.8492424049,0,2,1
107.3344879696,0,3,1
292.9975058964,5.7142857143,2,1
770.200145875,0,0,1
70.0035713375,2,2,1
286.2,0,2,1
372.6905437213,4.4285714286,2,1
14.2302494708,4.8,2,1
297.844254603,0,2,1
432,3.8,2,1
79.8768282564,0,2,1
205.2710403345,0,2,1
147.0707078362,2.1428571429,2,1
576.6108539761,0,0,1
846.4068170803,0,2,1
38.1837661841,-1,1,1
60,28.2,2,1
243.9518395094,0,1,1
201.2151546518,0,2,1
338.679937404,0,3,1
746.6141264711,0.8571428571,2,1
282.5598697621,0,2,1
216.3746750431,0,2,1
63.6396103068,0,1,1
49.5,0,3,1
599.0762119232,0,2,1
11.3841995766,0,2,1
786.6,0,2,1
540.9366876077,0,1,1
80.2203860925,0,2,1
172.8705738236,0,2,1
126,0,2,1
284.5612006635,28.8,2,1
74.4610636507,0,2,1
856.6354327868,0,1,1
495.0654502185,19.5,2,1
18,0,2,1
352.9101868748,0,2,1
705.5930562127,0,0,1
383.1104540469,0,2,1
373.3523804665,0,2,1
18,0,2,1
591.9783779835,0,2,1
441,10.8,2,1
271.5290039756,0,0,1
828.7220931605,36.2,2,1
469.598232535,0,2,1
626.4,0,1,1
284.1138674109,0,2,1
387,0,5,1
72.124891681,0,1,1
121.5,0,0,1
549,0,2,1
113.8419957661,0,1,1
108.6729037065,0,2,1
441.2121235087,0,2,1
26.2392835268,0,2,1
82.5354469304,0,2,1
135,0,2,1
479.2609695386,1.2857142857,2,1
667.8,0,3,1
547.3006486384,1.5714285714,2,1
441,0.3333333333,2,1
14.1203617299,0,2,1
169.7056274848,0,1,1
149.553084221,0,1,1
67.5,0,1,1
313.1068827094,0,3,1
557.198903128,21.1428571429,1,1
511.2,0,2,1
601.6528956936,0,2,1
422.6168477475,0,2,1
324,0,1,1
386.5449023574,0,2,1
555.9892431168,19.1428571429,2,1
126.5007471298,0,3,1
179.0445228888,0,0,1
490.0249993623,-1,1,1
1050.8795217487,0.2,2,1
50.9116882454,0,2,1
753.7373776607,0,2,1
23.3345237792,0,2,1
612,0,2,1
211.4577554807,0,3,1
146.3711037056,0,2,1
72.124891681,0,1,1
661.818185263,0,1,1
467.6766416836,0,1,1
4.2426406871,48.2,2,1
856.6354327868,36.1428571429,2,1
124.8075441507,0,1,1
638.5174234115,34.6,2,1
9,0,2,1
868.0452177162,0,1,1
787.1785058041,0,2,1
402,0,2,1
739.9729724794,1,2,1
258,0,1,1
402.8501764998,1.2857142857,2,1
773.0898047147,21.1428571429,2,1
